date,item,units_sold,price_usd,revenue_usd,promo_flag,holiday_flag,weekend_flag,stockout_flag
2022-06-10 00:00:00,Bread_Whole,206,2.5,514.56,0,0,0,0
2022-06-11 00:00:00,Bread_Whole,206,2.5,514.18,0,0,1,0
2022-06-12 00:00:00,Bread_Whole,227,2.5,567.57,0,0,1,0
2022-06-13 00:00:00,Bread_Whole,201,2.5,502.79,0,0,0,0
2022-06-14 00:00:00,Bread_Whole,210,2.5,525.56,0,0,0,0
2022-06-15 00:00:00,Bread_Whole,236,2.51,591.31,0,0,0,0
2022-06-16 00:00:00,Bread_Whole,214,2.51,536.85,0,0,0,0
2022-06-17 00:00:00,Bread_Whole,205,2.51,513.66,0,0,0,0
2022-06-18 00:00:00,Bread_Whole,206,2.5,515.69,0,0,1,0
2022-06-19 00:00:00,Bread_Whole,195,2.51,488.48,0,0,1,0
2022-06-20 00:00:00,Bread_Whole,226,2.51,566.37,0,1,0,0
2022-06-21 00:00:00,Bread_Whole,218,2.51,546.53,0,0,0,0
2022-06-22 00:00:00,Bread_Whole,224,2.51,561.98,0,0,0,0
2022-06-23 00:00:00,Bread_Whole,208,2.51,521.34,0,0,0,0
2022-06-24 00:00:00,Bread_Whole,222,2.51,556.29,0,0,0,0
2022-06-25 00:00:00,Bread_Whole,208,2.51,521.66,0,0,1,0
2022-06-26 00:00:00,Bread_Whole,203,2.51,509.37,0,0,1,0
2022-06-27 00:00:00,Bread_Whole,207,2.51,519.42,0,0,0,0
2022-06-28 00:00:00,Bread_Whole,223,2.51,559.31,0,0,0,0
2022-06-29 00:00:00,Bread_Whole,223,2.51,559.09,0,0,0,0
2022-06-30 00:00:00,Bread_Whole,206,2.51,517.33,0,0,0,0
2022-07-01 00:00:00,Bread_Whole,180,2.51,452.58,0,0,0,0
2022-07-02 00:00:00,Bread_Whole,203,2.52,511.07,0,0,1,0
2022-07-03 00:00:00,Bread_Whole,212,2.52,533.56,0,0,1,0
2022-07-04 00:00:00,Bread_Whole,222,2.51,557.51,0,1,0,0
2022-07-05 00:00:00,Bread_Whole,207,2.51,519.97,0,0,0,0
2022-07-06 00:00:00,Bread_Whole,226,2.51,567.39,0,0,0,0
2022-07-07 00:00:00,Bread_Whole,220,2.51,552.86,0,0,0,0
2022-07-08 00:00:00,Bread_Whole,196,2.52,493.26,0,0,0,0
2022-07-09 00:00:00,Bread_Whole,209,2.52,526.09,0,0,1,0
2022-07-10 00:00:00,Bread_Whole,203,2.52,511.24,0,0,1,0
2022-07-11 00:00:00,Bread_Whole,191,2.52,480.85,0,0,0,0
2022-07-12 00:00:00,Bread_Whole,220,2.52,554.05,0,0,0,0
2022-07-13 00:00:00,Bread_Whole,222,2.51,558,0,0,0,0
2022-07-14 00:00:00,Bread_Whole,213,2.51,534.88,0,0,0,0
2022-07-15 00:00:00,Bread_Whole,184,2.51,461.9,0,0,0,0
2022-07-16 00:00:00,Bread_Whole,198,2.51,497.29,0,0,1,0
2022-07-17 00:00:00,Bread_Whole,202,2.51,507.5,0,0,1,0
2022-07-18 00:00:00,Bread_Whole,215,2.51,540.53,0,0,0,0
2022-07-19 00:00:00,Bread_Whole,201,2.51,505.41,0,0,0,0
2022-07-20 00:00:00,Bread_Whole,203,2.51,509.99,0,0,0,0
2022-07-21 00:00:00,Bread_Whole,205,2.51,515.32,0,0,0,0
2022-07-22 00:00:00,Bread_Whole,240,2.24,536.77,1,0,0,0
2022-07-23 00:00:00,Bread_Whole,258,2.33,601.69,1,0,1,0
2022-07-24 00:00:00,Bread_Whole,239,2.37,567.04,1,0,1,0
2022-07-25 00:00:00,Bread_Whole,245,2.35,574.98,1,0,0,0
2022-07-26 00:00:00,Bread_Whole,248,2.27,563.87,1,0,0,0
2022-07-27 00:00:00,Bread_Whole,257,2.29,589.45,1,0,0,0
2022-07-28 00:00:00,Bread_Whole,190,2.52,478.82,0,0,0,0
2022-07-29 00:00:00,Bread_Whole,169,2.52,426.12,0,0,0,0
2022-07-30 00:00:00,Bread_Whole,185,2.52,466.75,0,0,1,0
2022-07-31 00:00:00,Bread_Whole,192,2.52,484.63,0,0,1,0
2022-08-01 00:00:00,Bread_Whole,190,2.52,479.24,0,0,0,0
2022-08-02 00:00:00,Bread_Whole,199,2.52,502.16,0,0,0,0
2022-08-03 00:00:00,Bread_Whole,195,2.52,492.25,0,0,0,0
2022-08-04 00:00:00,Bread_Whole,201,2.53,507.86,0,0,0,0
2022-08-05 00:00:00,Bread_Whole,179,2.52,451.67,0,0,0,0
2022-08-06 00:00:00,Bread_Whole,235,2.25,527.7,1,0,1,0
2022-08-07 00:00:00,Bread_Whole,242,2.27,550.17,1,0,1,0
2022-08-08 00:00:00,Bread_Whole,236,2.3,542.27,1,0,0,0
2022-08-09 00:00:00,Bread_Whole,269,2.24,603.75,1,0,0,0
2022-08-10 00:00:00,Bread_Whole,263,2.3,606.12,1,0,0,0
2022-08-11 00:00:00,Bread_Whole,232,2.24,520.11,1,0,0,0
2022-08-12 00:00:00,Bread_Whole,197,2.51,494.89,0,0,0,0
2022-08-13 00:00:00,Bread_Whole,183,2.51,458.51,0,0,1,0
2022-08-14 00:00:00,Bread_Whole,179,2.5,448.18,0,0,1,0
2022-08-15 00:00:00,Bread_Whole,195,2.5,488.04,0,0,0,0
2022-08-16 00:00:00,Bread_Whole,207,2.5,517.77,0,0,0,0
2022-08-17 00:00:00,Bread_Whole,201,2.5,502.97,0,0,0,0
2022-08-18 00:00:00,Bread_Whole,193,2.5,483,0,0,0,0
2022-08-19 00:00:00,Bread_Whole,174,2.5,434.62,0,0,0,0
2022-08-20 00:00:00,Bread_Whole,189,2.5,472.34,0,0,1,0
2022-08-21 00:00:00,Bread_Whole,197,2.5,492.44,0,0,1,0
2022-08-22 00:00:00,Bread_Whole,172,2.5,429.45,0,0,0,0
2022-08-23 00:00:00,Bread_Whole,184,2.5,459.55,0,0,0,0
2022-08-24 00:00:00,Bread_Whole,199,2.5,497.52,0,0,0,0
2022-08-25 00:00:00,Bread_Whole,188,2.5,469.6,0,0,0,0
2022-08-26 00:00:00,Bread_Whole,194,2.5,484.61,0,0,0,0
2022-08-27 00:00:00,Bread_Whole,202,2.49,503.84,0,0,1,0
2022-08-28 00:00:00,Bread_Whole,191,2.5,477.15,0,0,1,0
2022-08-29 00:00:00,Bread_Whole,183,2.5,456.75,0,0,0,0
2022-08-30 00:00:00,Bread_Whole,186,2.5,464.55,0,0,0,0
2022-08-31 00:00:00,Bread_Whole,186,2.5,464.15,0,0,0,0
2022-09-01 00:00:00,Bread_Whole,212,2.5,528.94,0,0,0,0
2022-09-02 00:00:00,Bread_Whole,158,2.5,395.02,0,0,0,0
2022-09-03 00:00:00,Bread_Whole,200,2.5,499.09,0,0,1,0
2022-09-04 00:00:00,Bread_Whole,199,2.5,496.82,0,0,1,0
2022-09-05 00:00:00,Bread_Whole,195,2.5,486.69,0,1,0,0
2022-09-06 00:00:00,Bread_Whole,209,2.49,519.97,0,0,0,0
2022-09-07 00:00:00,Bread_Whole,201,2.49,500.38,0,0,0,0
2022-09-08 00:00:00,Bread_Whole,205,2.49,510.69,0,0,0,0
2022-09-09 00:00:00,Bread_Whole,172,2.49,428.41,0,0,0,0
2022-09-10 00:00:00,Bread_Whole,196,2.49,488.4,0,0,1,0
2022-09-11 00:00:00,Bread_Whole,165,2.49,411.11,0,0,1,0
2022-09-12 00:00:00,Bread_Whole,198,2.49,493.25,0,0,0,0
2022-09-13 00:00:00,Bread_Whole,210,2.49,522.79,0,0,0,0
2022-09-14 00:00:00,Bread_Whole,215,2.49,534.92,0,0,0,0
2022-09-15 00:00:00,Bread_Whole,199,2.49,495.47,0,0,0,0
2022-09-16 00:00:00,Bread_Whole,182,2.49,453.61,0,0,0,0
2022-09-17 00:00:00,Bread_Whole,185,2.49,461.33,0,0,1,0
2022-09-18 00:00:00,Bread_Whole,192,2.49,478.68,0,0,1,0
2022-09-19 00:00:00,Bread_Whole,182,2.49,453.75,0,0,0,0
2022-09-20 00:00:00,Bread_Whole,203,2.5,506.49,0,0,0,0
2022-09-21 00:00:00,Bread_Whole,188,2.5,469.45,0,0,0,0
2022-09-22 00:00:00,Bread_Whole,206,2.5,514.6,0,0,0,0
2022-09-23 00:00:00,Bread_Whole,195,2.5,487.19,0,0,0,0
2022-09-24 00:00:00,Bread_Whole,182,2.5,455.45,0,0,1,0
2022-09-25 00:00:00,Bread_Whole,183,2.51,458.52,0,0,1,0
2022-09-26 00:00:00,Bread_Whole,183,2.51,458.57,0,0,0,0
2022-09-27 00:00:00,Bread_Whole,199,2.5,497.9,0,0,0,0
2022-09-28 00:00:00,Bread_Whole,195,2.5,488.07,0,0,0,0
2022-09-29 00:00:00,Bread_Whole,199,2.5,497.48,0,0,0,0
2022-09-30 00:00:00,Bread_Whole,174,2.5,434.2,0,0,0,0
2022-10-01 00:00:00,Bread_Whole,174,2.49,434.09,0,0,1,0
2022-10-02 00:00:00,Bread_Whole,196,2.5,489.18,0,0,1,0
2022-10-03 00:00:00,Bread_Whole,169,2.5,422.36,0,0,0,0
2022-10-04 00:00:00,Bread_Whole,188,2.5,469.83,0,0,0,0
2022-10-05 00:00:00,Bread_Whole,210,2.5,524.19,0,0,0,0
2022-10-06 00:00:00,Bread_Whole,194,2.5,484.64,0,0,0,0
2022-10-07 00:00:00,Bread_Whole,182,2.49,453.86,0,0,0,0
2022-10-08 00:00:00,Bread_Whole,185,2.5,461.77,0,0,1,0
2022-10-09 00:00:00,Bread_Whole,197,2.49,491.41,0,0,1,0
2022-10-10 00:00:00,Bread_Whole,198,2.49,493.61,0,1,0,0
2022-10-11 00:00:00,Bread_Whole,187,2.5,466.91,0,0,0,0
2022-10-12 00:00:00,Bread_Whole,205,2.5,511.72,0,0,0,0
2022-10-13 00:00:00,Bread_Whole,199,2.5,497.47,0,0,0,0
2022-10-14 00:00:00,Bread_Whole,179,2.5,447.9,0,0,0,0
2022-10-15 00:00:00,Bread_Whole,226,2.34,528.96,1,0,1,0
2022-10-16 00:00:00,Bread_Whole,240,2.24,538.28,1,0,1,0
2022-10-17 00:00:00,Bread_Whole,235,2.34,550.11,1,0,0,0
2022-10-18 00:00:00,Bread_Whole,247,2.24,552.12,1,0,0,0
2022-10-19 00:00:00,Bread_Whole,252,2.36,594.98,1,0,0,0
2022-10-20 00:00:00,Bread_Whole,251,2.32,582.52,1,0,0,0
2022-10-21 00:00:00,Bread_Whole,181,2.52,455.36,0,0,0,0
2022-10-22 00:00:00,Bread_Whole,191,2.52,481.09,0,0,1,0
2022-10-23 00:00:00,Bread_Whole,206,2.52,518.48,0,0,1,0
2022-10-24 00:00:00,Bread_Whole,174,2.52,438.08,0,0,0,0
2022-10-25 00:00:00,Bread_Whole,201,2.51,505.17,0,0,0,0
2022-10-26 00:00:00,Bread_Whole,212,2.52,533.2,0,0,0,0
2022-10-27 00:00:00,Bread_Whole,204,2.52,513.41,0,0,0,0
2022-10-28 00:00:00,Bread_Whole,172,2.51,432.09,0,0,0,0
2022-10-29 00:00:00,Bread_Whole,159,2.52,400.21,0,0,1,0
2022-10-30 00:00:00,Bread_Whole,190,2.52,478.51,0,0,1,0
2022-10-31 00:00:00,Bread_Whole,177,2.52,445.57,0,0,0,0
2022-11-01 00:00:00,Bread_Whole,212,2.52,533.92,0,0,0,0
2022-11-02 00:00:00,Bread_Whole,267,2.31,617.69,1,0,0,0
2022-11-03 00:00:00,Bread_Whole,252,2.34,588.83,1,0,0,0
2022-11-04 00:00:00,Bread_Whole,228,2.29,521.35,1,0,0,0
2022-11-05 00:00:00,Bread_Whole,259,2.24,580.85,1,0,1,0
2022-11-06 00:00:00,Bread_Whole,253,2.26,572.24,1,0,1,0
2022-11-07 00:00:00,Bread_Whole,251,2.26,566.13,1,0,0,0
2022-11-08 00:00:00,Bread_Whole,181,2.52,456.63,0,0,0,0
2022-11-09 00:00:00,Bread_Whole,183,2.52,461.8,0,0,0,0
2022-11-10 00:00:00,Bread_Whole,200,2.52,504.33,0,0,0,0
2022-11-11 00:00:00,Bread_Whole,203,2.52,511.2,0,1,0,0
2022-11-12 00:00:00,Bread_Whole,189,2.52,475.83,0,0,1,0
2022-11-13 00:00:00,Bread_Whole,198,2.52,498.31,0,0,1,0
2022-11-14 00:00:00,Bread_Whole,197,2.51,495.37,0,0,0,0
2022-11-15 00:00:00,Bread_Whole,200,2.51,502.98,0,0,0,0
2022-11-16 00:00:00,Bread_Whole,195,2.52,490.65,0,0,0,0
2022-11-17 00:00:00,Bread_Whole,202,2.52,508.37,0,0,0,0
2022-11-18 00:00:00,Bread_Whole,184,2.52,463.53,0,0,0,0
2022-11-19 00:00:00,Bread_Whole,189,2.52,475.73,0,0,1,0
2022-11-20 00:00:00,Bread_Whole,202,2.52,508.1,0,0,1,0
2022-11-21 00:00:00,Bread_Whole,247,2.33,576.31,1,0,0,0
2022-11-22 00:00:00,Bread_Whole,263,2.25,590.7,1,0,0,0
2022-11-23 00:00:00,Bread_Whole,261,2.22,580.04,1,0,0,0
2022-11-24 00:00:00,Bread_Whole,275,2.34,643.86,1,1,0,0
2022-11-25 00:00:00,Bread_Whole,246,2.24,550.83,1,0,0,0
2022-11-26 00:00:00,Bread_Whole,242,2.34,565.9,1,0,1,0
2022-11-27 00:00:00,Bread_Whole,251,2.39,600.2,1,0,1,0
2022-11-28 00:00:00,Bread_Whole,198,2.52,498.86,0,0,0,0
2022-11-29 00:00:00,Bread_Whole,191,2.52,482.01,0,0,0,0
2022-11-30 00:00:00,Bread_Whole,194,2.53,490.45,0,0,0,0
2022-12-01 00:00:00,Bread_Whole,221,2.53,558.66,0,0,0,0
2022-12-02 00:00:00,Bread_Whole,195,2.53,493.58,0,0,0,0
2022-12-03 00:00:00,Bread_Whole,205,2.53,518.61,0,0,1,0
2022-12-04 00:00:00,Bread_Whole,198,2.53,500.82,0,0,1,0
2022-12-05 00:00:00,Bread_Whole,202,2.53,511.1,0,0,0,0
2022-12-06 00:00:00,Bread_Whole,213,2.53,538.94,0,0,0,0
2022-12-07 00:00:00,Bread_Whole,214,2.53,541.03,0,0,0,0
2022-12-08 00:00:00,Bread_Whole,215,2.53,543.43,0,0,0,0
2022-12-09 00:00:00,Bread_Whole,187,2.52,471.8,0,0,0,0
2022-12-10 00:00:00,Bread_Whole,208,2.52,524.39,0,0,1,0
2022-12-11 00:00:00,Bread_Whole,195,2.53,492.42,0,0,1,0
2022-12-12 00:00:00,Bread_Whole,200,2.52,504.81,0,0,0,0
2022-12-13 00:00:00,Bread_Whole,202,2.53,510.08,0,0,0,0
2022-12-14 00:00:00,Bread_Whole,209,2.52,527.36,0,0,0,0
2022-12-15 00:00:00,Bread_Whole,214,2.53,540.91,0,0,0,0
2022-12-16 00:00:00,Bread_Whole,196,2.53,494.92,0,0,0,0
2022-12-17 00:00:00,Bread_Whole,181,2.52,456.83,0,0,1,0
2022-12-18 00:00:00,Bread_Whole,264,2.28,601.09,1,0,1,0
2022-12-19 00:00:00,Bread_Whole,246,2.3,566.03,1,0,0,0
2022-12-20 00:00:00,Bread_Whole,246,2.28,560.01,1,0,0,0
2022-12-21 00:00:00,Bread_Whole,243,2.25,547.2,1,0,0,0
2022-12-22 00:00:00,Bread_Whole,246,2.28,561.45,1,0,0,0
2022-12-23 00:00:00,Bread_Whole,254,2.36,598.23,1,0,0,0
2022-12-24 00:00:00,Bread_Whole,243,2.3,558.13,1,0,1,0
2022-12-25 00:00:00,Bread_Whole,247,2.26,558.04,1,0,1,0
2022-12-26 00:00:00,Bread_Whole,275,2.29,629.39,1,1,0,0
2022-12-27 00:00:00,Bread_Whole,265,2.27,601.07,1,0,0,0
2022-12-28 00:00:00,Bread_Whole,281,2.35,660.47,1,0,0,0
2022-12-29 00:00:00,Bread_Whole,274,2.3,629.55,1,0,0,0
2022-12-30 00:00:00,Bread_Whole,232,2.31,534.93,1,0,0,0
2022-12-31 00:00:00,Bread_Whole,268,2.3,617.03,1,0,1,0
2023-01-01 00:00:00,Bread_Whole,207,2.51,519.22,0,0,1,0
2023-01-02 00:00:00,Bread_Whole,220,2.51,551.27,0,1,0,0
2023-01-03 00:00:00,Bread_Whole,217,2.51,543.8,0,0,0,0
2023-01-04 00:00:00,Bread_Whole,228,2.5,571,0,0,0,0
2023-01-05 00:00:00,Bread_Whole,216,2.51,541.16,0,0,0,0
2023-01-06 00:00:00,Bread_Whole,190,2.51,476.34,0,0,0,0
2023-01-07 00:00:00,Bread_Whole,205,2.51,514.24,0,0,1,0
2023-01-08 00:00:00,Bread_Whole,207,2.51,519.4,0,0,1,0
2023-01-09 00:00:00,Bread_Whole,208,2.51,522.58,0,0,0,0
2023-01-10 00:00:00,Bread_Whole,207,2.51,520.45,0,0,0,0
2023-01-11 00:00:00,Bread_Whole,223,2.51,560.64,0,0,0,0
2023-01-12 00:00:00,Bread_Whole,191,2.51,479.98,0,0,0,0
2023-01-13 00:00:00,Bread_Whole,211,2.51,530.02,0,0,0,0
2023-01-14 00:00:00,Bread_Whole,232,2.51,582.92,0,0,1,0
2023-01-15 00:00:00,Bread_Whole,219,2.51,550.3,0,0,1,0
2023-01-16 00:00:00,Bread_Whole,232,2.51,582.08,0,1,0,0
2023-01-17 00:00:00,Bread_Whole,225,2.51,564.32,0,0,0,0
2023-01-18 00:00:00,Bread_Whole,224,2.51,561.66,0,0,0,0
2023-01-19 00:00:00,Bread_Whole,194,2.51,486.89,0,0,0,0
2023-01-20 00:00:00,Bread_Whole,214,2.51,536.92,0,0,0,0
2023-01-21 00:00:00,Bread_Whole,221,2.51,554.44,0,0,1,0
2023-01-22 00:00:00,Bread_Whole,207,2.51,518.98,0,0,1,0
2023-01-23 00:00:00,Bread_Whole,225,2.51,564.62,0,0,0,0
2023-01-24 00:00:00,Bread_Whole,228,2.51,572.11,0,0,0,0
2023-01-25 00:00:00,Bread_Whole,235,2.51,590.25,0,0,0,0
2023-01-26 00:00:00,Bread_Whole,228,2.52,573.7,0,0,0,0
2023-01-27 00:00:00,Bread_Whole,214,2.52,539,0,0,0,0
2023-01-28 00:00:00,Bread_Whole,215,2.52,541.2,0,0,1,0
2023-01-29 00:00:00,Bread_Whole,208,2.52,523.97,0,0,1,0
2023-01-30 00:00:00,Bread_Whole,213,2.52,537.08,0,0,0,0
2023-01-31 00:00:00,Bread_Whole,236,2.52,595.15,0,0,0,0
2023-02-01 00:00:00,Bread_Whole,234,2.52,590.01,0,0,0,0
2023-02-02 00:00:00,Bread_Whole,226,2.52,568.81,0,0,0,0
2023-02-03 00:00:00,Bread_Whole,198,2.52,498.45,0,0,0,0
2023-02-04 00:00:00,Bread_Whole,220,2.52,554.3,0,0,1,0
2023-02-05 00:00:00,Bread_Whole,210,2.52,529.55,0,0,1,0
2023-02-06 00:00:00,Bread_Whole,220,2.52,554.19,0,0,0,0
2023-02-07 00:00:00,Bread_Whole,233,2.52,587.58,0,0,0,0
2023-02-08 00:00:00,Bread_Whole,215,2.53,542.9,0,0,0,0
2023-02-09 00:00:00,Bread_Whole,211,2.52,532.03,0,0,0,0
2023-02-10 00:00:00,Bread_Whole,204,2.52,514.23,0,0,0,0
2023-02-11 00:00:00,Bread_Whole,203,2.52,511.3,0,0,1,0
2023-02-12 00:00:00,Bread_Whole,227,2.52,571.81,0,0,1,0
2023-02-13 00:00:00,Bread_Whole,210,2.53,530.62,0,0,0,0
2023-02-14 00:00:00,Bread_Whole,238,2.53,600.98,0,0,0,0
2023-02-15 00:00:00,Bread_Whole,235,2.52,593.36,0,0,0,0
2023-02-16 00:00:00,Bread_Whole,217,2.52,547.72,0,0,0,0
2023-02-17 00:00:00,Bread_Whole,216,2.52,544.68,0,0,0,0
2023-02-18 00:00:00,Bread_Whole,202,2.52,509.69,0,0,1,0
2023-02-19 00:00:00,Bread_Whole,222,2.52,559.93,0,0,1,0
2023-02-20 00:00:00,Bread_Whole,246,2.52,620.09,0,1,0,0
2023-02-21 00:00:00,Bread_Whole,229,2.52,577,0,0,0,0
2023-02-22 00:00:00,Bread_Whole,241,2.52,606.26,0,0,0,0
2023-02-23 00:00:00,Bread_Whole,215,2.52,541.43,0,0,0,0
2023-02-24 00:00:00,Bread_Whole,224,2.52,564,0,0,0,0
2023-02-25 00:00:00,Bread_Whole,211,2.52,531.3,0,0,1,0
2023-02-26 00:00:00,Bread_Whole,204,2.52,513.34,0,0,1,0
2023-02-27 00:00:00,Bread_Whole,211,2.52,530.7,0,0,0,0
2023-02-28 00:00:00,Bread_Whole,228,2.51,573.1,0,0,0,0
2023-03-01 00:00:00,Bread_Whole,238,2.51,596.7,0,0,0,0
2023-03-02 00:00:00,Bread_Whole,220,2.5,550.71,0,0,0,0
2023-03-03 00:00:00,Bread_Whole,202,2.5,505.62,0,0,0,0
2023-03-04 00:00:00,Bread_Whole,222,2.5,554.81,0,0,1,0
2023-03-05 00:00:00,Bread_Whole,220,2.5,549.34,0,0,1,0
2023-03-06 00:00:00,Bread_Whole,225,2.5,562.27,0,0,0,0
2023-03-07 00:00:00,Bread_Whole,226,2.5,564.79,0,0,0,0
2023-03-08 00:00:00,Bread_Whole,224,2.5,559.98,0,0,0,0
2023-03-09 00:00:00,Bread_Whole,231,2.5,577.84,0,0,0,0
2023-03-10 00:00:00,Bread_Whole,207,2.5,518.23,0,0,0,0
2023-03-11 00:00:00,Bread_Whole,227,2.51,569.16,0,0,1,0
2023-03-12 00:00:00,Bread_Whole,230,2.51,576.49,0,0,1,0
2023-03-13 00:00:00,Bread_Whole,206,2.5,515.46,0,0,0,0
2023-03-14 00:00:00,Bread_Whole,242,2.5,605.8,0,0,0,0
2023-03-15 00:00:00,Bread_Whole,232,2.5,580.51,0,0,0,0
2023-03-16 00:00:00,Bread_Whole,240,2.51,601.97,0,0,0,0
2023-03-17 00:00:00,Bread_Whole,263,2.36,619.73,1,0,0,0
2023-03-18 00:00:00,Bread_Whole,250,2.31,577.47,1,0,1,0
2023-03-19 00:00:00,Bread_Whole,262,2.35,614.58,1,0,1,0
2023-03-20 00:00:00,Bread_Whole,268,2.35,629.35,1,0,0,0
2023-03-21 00:00:00,Bread_Whole,283,2.33,658.9,1,0,0,0
2023-03-22 00:00:00,Bread_Whole,292,2.33,681.03,1,0,0,0
2023-03-23 00:00:00,Bread_Whole,243,2.52,611.3,0,0,0,0
2023-03-24 00:00:00,Bread_Whole,216,2.51,542.75,0,0,0,0
2023-03-25 00:00:00,Bread_Whole,222,2.51,557.6,0,0,1,0
2023-03-26 00:00:00,Bread_Whole,222,2.51,556.75,0,0,1,0
2023-03-27 00:00:00,Bread_Whole,206,2.51,516.52,0,0,0,0
2023-03-28 00:00:00,Bread_Whole,227,2.51,568.7,0,0,0,0
2023-03-29 00:00:00,Bread_Whole,242,2.51,607.29,0,0,0,0
2023-03-30 00:00:00,Bread_Whole,236,2.51,592.66,0,0,0,0
2023-03-31 00:00:00,Bread_Whole,220,2.51,552.1,0,0,0,0
2023-04-01 00:00:00,Bread_Whole,229,2.51,574.46,0,0,1,0
2023-04-02 00:00:00,Bread_Whole,213,2.51,534.34,0,0,1,0
2023-04-03 00:00:00,Bread_Whole,224,2.51,562.44,0,0,0,0
2023-04-04 00:00:00,Bread_Whole,232,2.51,583.31,0,0,0,0
2023-04-05 00:00:00,Bread_Whole,229,2.51,574.82,0,0,0,0
2023-04-06 00:00:00,Bread_Whole,235,2.51,589.75,0,0,0,0
2023-04-07 00:00:00,Bread_Whole,201,2.51,504.02,0,0,0,0
2023-04-08 00:00:00,Bread_Whole,230,2.51,577.05,0,0,1,0
2023-04-09 00:00:00,Bread_Whole,219,2.51,548.65,0,0,1,0
2023-04-10 00:00:00,Bread_Whole,233,2.51,584.37,0,0,0,0
2023-04-11 00:00:00,Bread_Whole,237,2.51,594.41,0,0,0,0
2023-04-12 00:00:00,Bread_Whole,228,2.51,571.82,0,0,0,0
2023-04-13 00:00:00,Bread_Whole,236,2.51,591.86,0,0,0,0
2023-04-14 00:00:00,Bread_Whole,209,2.5,523.23,0,0,0,0
2023-04-15 00:00:00,Bread_Whole,217,2.51,543.83,0,0,1,0
2023-04-16 00:00:00,Bread_Whole,234,2.51,586.93,0,0,1,0
2023-04-17 00:00:00,Bread_Whole,230,2.5,575.93,0,0,0,0
2023-04-18 00:00:00,Bread_Whole,233,2.5,582.6,0,0,0,0
2023-04-19 00:00:00,Bread_Whole,249,2.5,622.3,0,0,0,0
2023-04-20 00:00:00,Bread_Whole,238,2.5,595.1,0,0,0,0
2023-04-21 00:00:00,Bread_Whole,226,2.5,564.45,0,0,0,0
2023-04-22 00:00:00,Bread_Whole,208,2.5,520.01,0,0,1,0
2023-04-23 00:00:00,Bread_Whole,237,2.5,592.81,0,0,1,0
2023-04-24 00:00:00,Bread_Whole,224,2.5,559.79,0,0,0,0
2023-04-25 00:00:00,Bread_Whole,232,2.5,579.59,0,0,0,0
2023-04-26 00:00:00,Bread_Whole,232,2.5,579.51,0,0,0,0
2023-04-27 00:00:00,Bread_Whole,210,2.5,524.08,0,0,0,0
2023-04-28 00:00:00,Bread_Whole,196,2.5,489.06,0,0,0,0
2023-04-29 00:00:00,Bread_Whole,235,2.5,587.62,0,0,1,0
2023-04-30 00:00:00,Bread_Whole,208,2.5,520.23,0,0,1,0
2023-05-01 00:00:00,Bread_Whole,202,2.5,504.96,0,0,0,0
2023-05-02 00:00:00,Bread_Whole,232,2.5,579.55,0,0,0,0
2023-05-03 00:00:00,Bread_Whole,245,2.49,611.03,0,0,0,0
2023-05-04 00:00:00,Bread_Whole,229,2.5,572.18,0,0,0,0
2023-05-05 00:00:00,Bread_Whole,234,2.5,584.51,0,0,0,0
2023-05-06 00:00:00,Bread_Whole,215,2.5,536.92,0,0,1,0
2023-05-07 00:00:00,Bread_Whole,213,2.5,532.76,0,0,1,0
2023-05-08 00:00:00,Bread_Whole,246,2.5,615.35,0,0,0,0
2023-05-09 00:00:00,Bread_Whole,241,2.5,603.12,0,0,0,0
2023-05-10 00:00:00,Bread_Whole,230,2.5,575.87,0,0,0,0
2023-05-11 00:00:00,Bread_Whole,209,2.5,522.8,0,0,0,0
2023-05-12 00:00:00,Bread_Whole,199,2.5,497.09,0,0,0,0
2023-05-13 00:00:00,Bread_Whole,220,2.49,548.23,0,0,1,0
2023-05-14 00:00:00,Bread_Whole,233,2.49,579.91,0,0,1,0
2023-05-15 00:00:00,Bread_Whole,224,2.49,557.33,0,0,0,0
2023-05-16 00:00:00,Bread_Whole,283,2.34,663.53,1,0,0,0
2023-05-17 00:00:00,Bread_Whole,263,2.2,577.89,1,0,0,0
2023-05-18 00:00:00,Bread_Whole,272,2.24,609.77,1,0,0,0
2023-05-19 00:00:00,Bread_Whole,267,2.23,596.45,1,0,0,0
2023-05-20 00:00:00,Bread_Whole,254,2.33,591.8,1,0,1,0
2023-05-21 00:00:00,Bread_Whole,272,2.25,611.37,1,0,1,0
2023-05-22 00:00:00,Bread_Whole,227,2.5,567.22,0,0,0,0
2023-05-23 00:00:00,Bread_Whole,250,2.5,623.86,0,0,0,0
2023-05-24 00:00:00,Bread_Whole,245,2.49,610.72,0,0,0,0
2023-05-25 00:00:00,Bread_Whole,230,2.49,573.74,0,0,0,0
2023-05-26 00:00:00,Bread_Whole,198,2.5,494.83,0,0,0,0
2023-05-27 00:00:00,Bread_Whole,195,2.49,486.35,0,0,1,0
2023-05-28 00:00:00,Bread_Whole,216,2.49,538.62,0,0,1,0
2023-05-29 00:00:00,Bread_Whole,229,2.49,570.18,0,1,0,0
2023-05-30 00:00:00,Bread_Whole,228,2.49,567.71,0,0,0,0
2023-05-31 00:00:00,Bread_Whole,237,2.49,590.32,0,0,0,0
2023-06-01 00:00:00,Bread_Whole,239,2.49,594.84,0,0,0,0
2023-06-02 00:00:00,Bread_Whole,215,2.49,536.31,0,0,0,0
